user_id,source,target
-2099200693,"('clinton3', ' chapter-3')","('clinton3', ' chapter-3')"
-2099200693,"('clinton3', ' chapter-3')","('clinton3', ' chapter-3')"
-2099200693,"('clinton3', ' chapter-3')","('clinton3', ' chapter-3')"
-2099200693,"('clinton3', ' chapter-3')","('clinton3', ' chapter-3')"
-2099200693,"('clinton3', ' chapter-3')","('clinton3', ' chapter-3')"
-2098930916,"('winkler', ' chapter-1')","('winkler', ' chapter-6')"
-2098930916,"('winkler', ' chapter-6')","('winkler', ' chapter-6')"
-2098930916,"('winkler', ' chapter-6')","('winkler', ' chapter-6')"
-2098930916,"('winkler', ' chapter-6')","('winkler', ' chapter-6')"
-2098930916,"('winkler', ' chapter-6')","('winkler', ' chapter-6')"
-2098930916,"('winkler', ' chapter-6')","('winkler', ' chapter-6')"
-2098930916,"('winkler', ' chapter-6')","('winkler', ' chapter-6')"
-2098930916,"('winkler', ' chapter-6')","('winkler', ' welcome')"
-2098930916,"('winkler', ' welcome')","('winkler', ' chapter-1')"
-2098930916,"('winkler', ' chapter-1')","('winkler', ' chapter-1')"
-2098930916,"('winkler', ' chapter-1')","('winkler', ' chapter-1')"
-2098930916,"('winkler', ' chapter-1')","('winkler', ' chapter-1')"
-2098930916,"('winkler', ' chapter-1')","('winkler', ' chapter-1')"
-2098930916,"('winkler', ' chapter-1')","('winkler', ' chapter-1')"
-2098930916,"('winkler', ' chapter-1')","('winkler', ' chapter-1')"
-2098930916,"('winkler', ' chapter-1')","('winkler', ' chapter-1')"
-2098930916,"('winkler', ' chapter-1')","('winkler', ' chapter-1')"
-2098930916,"('winkler', ' chapter-1')","('love', ' chapter-1')"
-2098930916,"('love', ' chapter-1')","('love', ' chapter-1')"
-2098930916,"('love', ' chapter-1')","('love', ' chapter-1')"
-2098930916,"('love', ' chapter-1')","('love', ' chapter-1')"
-2098930916,"('love', ' chapter-1')","('love', ' chapter-1')"
-2098930916,"('love', ' chapter-1')","('love', ' chapter-1')"
-2097683073,"('bhargava', ' about-this-book')","('bhargava', ' chapter-1')"
-2097683073,"('bhargava', ' chapter-1')","('bhargava', ' chapter-5')"
-2097683073,"('bhargava', ' chapter-5')","('bhargava', ' chapter-6')"
-2097683073,"('bhargava', ' chapter-6')","('bhargava', ' chapter-7')"
-2097683073,"('bhargava', ' chapter-7')","('bhargava', ' chapter-8')"
-2097683073,"('bhargava', ' chapter-8')","('bhargava', ' chapter-8')"
-2097371520,"('jones9', ' chapter-26')","('jones9', ' chapter-26')"
-2097371520,"('jones9', ' chapter-26')","('jones9', ' chapter-26')"
-2097104141,"('larocca', ' chapter-2')","('carnell', ' chapter-2')"
-2094897562,"('windmill', ' chapter-2')","('windmill', ' chapter-2')"
-2094637339,"('jones5', ' chapter-7')","('jones5', ' chapter-7')"
-2094637339,"('jones5', ' chapter-7')","('jones5', ' chapter-7')"
-2094637339,"('jones5', ' chapter-7')","('jones5', ' chapter-7')"
-2094637339,"('jones5', ' chapter-7')","('jones5', ' chapter-18')"
-2094637339,"('jones5', ' chapter-18')","('jones5', ' chapter-11')"
-2094637339,"('jones5', ' chapter-11')","('jones5', ' chapter-16')"
-2094637339,"('jones5', ' chapter-16')","('jones5', ' chapter-16')"
-2094591141,"('morales', ' chapter-1')","('trask2', ' about-this-book')"
-2094591141,"('trask2', ' about-this-book')","('morales', ' chapter-4')"
-2094591141,"('morales', ' chapter-4')","('morales', ' chapter-4')"
-2094303617,"('foulds2', ' chapter-2')","('foulds2', ' chapter-2')"
-2094303617,"('foulds2', ' chapter-2')","('foulds2', ' chapter-2')"
-2094303617,"('foulds2', ' chapter-2')","('foulds2', ' chapter-2')"
-2094303617,"('foulds2', ' chapter-2')","('foulds', ' about-this-book')"
-2094303617,"('foulds', ' about-this-book')","('foulds2', ' chapter-2')"
-2094303617,"('foulds2', ' chapter-2')","('foulds2', ' chapter-2')"
-2094303617,"('foulds2', ' chapter-2')","('foulds2', ' chapter-2')"
-2094303617,"('foulds2', ' chapter-2')","('jones4', ' about-this-book')"
-2094303617,"('jones4', ' about-this-book')","('foulds2', ' welcome')"
-2094303617,"('foulds2', ' welcome')","('clinton3', ' chapter-3')"
-2094303617,"('clinton3', ' chapter-3')","('clinton3', ' chapter-3')"
-2094303617,"('clinton3', ' chapter-3')","('plunk', ' chapter-2')"
-2094007453,"('ponge', ' welcome')","('ponge', ' chapter-2')"
-2094007453,"('ponge', ' chapter-2')","('ponge', ' chapter-2')"
-2094007453,"('ponge', ' chapter-2')","('ponge', ' chapter-2')"
-2094007453,"('ponge', ' chapter-2')","('ponge', ' chapter-2')"
-2094007453,"('ponge', ' chapter-2')","('ponge', ' chapter-2')"
-2094007453,"('ponge', ' chapter-2')","('ponge', ' chapter-1')"
-2094007453,"('ponge', ' chapter-1')","('ponge', ' chapter-3')"
-2094007453,"('ponge', ' chapter-3')","('ponge', ' chapter-3')"
-2094007453,"('ponge', ' chapter-3')","('ponge', ' chapter-3')"
-2094007453,"('ponge', ' chapter-3')","('ponge', ' chapter-2')"
-2094007453,"('ponge', ' chapter-2')","('ponge', ' chapter-2')"
-2094007453,"('ponge', ' chapter-2')","('ponge', ' chapter-2')"
-2093948078,"('winkler', ' chapter-4')","('winkler', ' chapter-4')"
-2093948078,"('winkler', ' chapter-4')","('winkler', ' chapter-4')"
-2093948078,"('winkler', ' chapter-4')","('winkler', ' chapter-4')"
-2093948078,"('winkler', ' chapter-4')","('winkler', ' chapter-4')"
-2093948078,"('winkler', ' chapter-4')","('winkler', ' chapter-4')"
-2093948078,"('winkler', ' chapter-4')","('winkler', ' chapter-6')"
-2093948078,"('winkler', ' chapter-6')","('winkler', ' chapter-6')"
-2093948078,"('winkler', ' chapter-6')","('winkler', ' chapter-6')"
-2093948078,"('winkler', ' chapter-6')","('winkler', ' chapter-6')"
-2093903145,"('sbarski', ' about-this-book')","('zburivsky', ' welcome')"
-2093852321,"('seemann2', ' chapter-5')","('seemann2', ' chapter-5')"
-2093204444,"('hagiwara', ' chapter-5')","('hagiwara', ' chapter-4')"
-2093204444,"('hagiwara', ' chapter-4')","('hagiwara', ' chapter-4')"
-2092874753,"('elger', ' chapter-3')","('lane', ' chapter-2')"
-2092874753,"('lane', ' chapter-2')","('serrano', ' chapter-5')"
-2092874753,"('serrano', ' chapter-5')","('lane', ' chapter-2')"
-2092874753,"('lane', ' chapter-2')","('lane', ' chapter-2')"
-2092874753,"('lane', ' chapter-2')","('scott2', ' chapter-7')"
-2092874753,"('scott2', ' chapter-7')","('scott2', ' chapter-7')"
-2092874753,"('scott2', ' chapter-7')","('cielen', ' chapter-8')"
-2092874753,"('cielen', ' chapter-8')","('cielen', ' chapter-3')"
-2092851319,"('fogus2', ' chapter-3')","('fogus2', ' chapter-3')"
-2092851319,"('fogus2', ' chapter-3')","('fogus2', ' chapter-3')"
-2092851319,"('fogus2', ' chapter-3')","('faella', ' chapter-1')"
-2092851319,"('faella', ' chapter-1')","('lane', ' chapter-1')"
-2092851319,"('lane', ' chapter-1')","('lane', ' chapter-1')"
-2092851319,"('lane', ' chapter-1')","('lane', ' chapter-1')"
-2092851319,"('lane', ' chapter-1')","('lane', ' chapter-1')"
-2092851319,"('lane', ' chapter-1')","('lane', ' chapter-1')"
-2092851319,"('lane', ' chapter-1')","('lane', ' chapter-1')"
-2092851319,"('lane', ' chapter-1')","('lane', ' appendix-a')"
-2092851319,"('lane', ' appendix-a')","('lane', ' appendix-a')"
-2092851319,"('lane', ' appendix-a')","('lane', ' appendix-a')"
-2092851319,"('lane', ' appendix-a')","('lane', ' appendix-a')"
-2092851319,"('lane', ' appendix-a')","('lane', ' appendix-a')"
-2092851319,"('lane', ' appendix-a')","('lane', ' appendix-a')"
-2092851319,"('lane', ' appendix-a')","('lane', ' chapter-1')"
-2092851319,"('lane', ' chapter-1')","('lane', ' chapter-2')"
-2092851319,"('lane', ' chapter-2')","('lane', ' chapter-2')"
-2092851319,"('lane', ' chapter-2')","('lane', ' chapter-2')"
-2092851319,"('lane', ' chapter-2')","('lane', ' chapter-2')"
-2092851319,"('lane', ' chapter-2')","('lane', ' appendix-b')"
-2092851319,"('lane', ' appendix-b')","('negro', ' welcome')"
-2092851319,"('negro', ' welcome')","('hurbans', ' chapter-1')"
-2092851319,"('hurbans', ' chapter-1')","('hurbans', ' chapter-1')"
-2092851319,"('hurbans', ' chapter-1')","('hurbans', ' chapter-1')"
-2092851319,"('hurbans', ' chapter-1')","('hurbans', ' chapter-1')"
-2092851319,"('hurbans', ' chapter-1')","('hurbans', ' chapter-1')"
-2092851319,"('hurbans', ' chapter-1')","('hurbans', ' chapter-1')"
-2092851319,"('hurbans', ' chapter-1')","('hurbans', ' chapter-2')"
-2092851319,"('hurbans', ' chapter-2')","('hurbans', ' chapter-2')"
-2092550529,"('koenig2', ' chapter-3')","('koenig2', ' chapter-3')"
-2092550529,"('koenig2', ' chapter-3')","('koenig2', ' chapter-3')"
-2092505596,"('stevens2', ' welcome')","('stevens2', ' chapter-1')"
-2092505596,"('stevens2', ' chapter-1')","('stevens2', ' part-1')"
-2092505596,"('stevens2', ' part-1')","('stevens2', ' chapter-1')"
-2092505596,"('stevens2', ' chapter-1')","('stevens2', ' chapter-1')"
-2092505596,"('stevens2', ' chapter-1')","('stevens2', ' chapter-1')"
-2092505596,"('stevens2', ' chapter-1')","('stevens2', ' chapter-1')"
-2092505596,"('stevens2', ' chapter-1')","('wolohan', ' chapter-2')"
-2092314335,"('davis4', ' welcome')","('jensen', ' chapter-1')"
-2092314335,"('jensen', ' chapter-1')","('jensen', ' chapter-1')"
-2091377669,"('jemerov', ' chapter-4')","('jemerov', ' chapter-4')"
-2091377669,"('jemerov', ' chapter-4')","('jemerov', ' chapter-4')"
-2091377669,"('jemerov', ' chapter-4')","('jemerov', ' chapter-4')"
-2091204399,"('jain', ' chapter-1')","('jain', ' chapter-1')"
-2091204399,"('jain', ' chapter-1')","('geewax2', ' chapter-5')"
-2091204399,"('geewax2', ' chapter-5')","('jain', ' chapter-1')"
-2091204399,"('jain', ' chapter-1')","('love', ' welcome')"
-2091204399,"('love', ' welcome')","('jain', ' chapter-1')"
-2091204399,"('jain', ' chapter-1')","('jain', ' chapter-1')"
-2091204399,"('jain', ' chapter-1')","('devore', ' chapter-1')"
-2091204399,"('devore', ' chapter-1')","('jain', ' chapter-1')"
-2091204399,"('jain', ' chapter-1')","('jain', ' chapter-1')"
-2091204399,"('jain', ' chapter-1')","('jain', ' chapter-1')"
-2091204399,"('jain', ' chapter-1')","('jain', ' chapter-1')"
-2091204399,"('jain', ' chapter-1')","('jain', ' chapter-2')"
-2091204399,"('jain', ' chapter-2')","('jain', ' chapter-2')"
-2091204399,"('jain', ' chapter-2')","('jain', ' chapter-2')"
-2091204399,"('jain', ' chapter-2')","('jain', ' chapter-2')"
-2091204399,"('jain', ' chapter-2')","('yuen', ' chapter-1')"
-2091204399,"('yuen', ' chapter-1')","('jain', ' chapter-2')"
-2091204399,"('jain', ' chapter-2')","('jain', ' chapter-2')"
-2091204399,"('jain', ' chapter-2')","('jain', ' chapter-2')"
-2091204399,"('jain', ' chapter-2')","('jain', ' chapter-2')"
-2091204399,"('jain', ' chapter-2')","('jain', ' chapter-2')"
-2091204399,"('jain', ' chapter-2')","('jain', ' chapter-2')"
-2090916875,"('ponelat', ' welcome')","('ponelat', ' chapter-1')"
-2090916875,"('ponelat', ' chapter-1')","('ponelat', ' chapter-1')"
-2090916875,"('ponelat', ' chapter-1')","('ponelat', ' chapter-2')"
-2090916875,"('ponelat', ' chapter-2')","('ponelat', ' chapter-2')"
-2090916875,"('ponelat', ' chapter-2')","('ponelat', ' chapter-1')"
-2090916875,"('ponelat', ' chapter-1')","('ponelat', ' chapter-1')"
-2090916875,"('ponelat', ' chapter-1')","('ponelat', ' chapter-1')"
-2090916875,"('ponelat', ' chapter-1')","('ponelat', ' chapter-1')"
-2090916875,"('ponelat', ' chapter-1')","('ponelat', ' chapter-1')"
-2090916875,"('ponelat', ' chapter-1')","('davis4', ' welcome')"
-2090916875,"('davis4', ' welcome')","('ponelat', ' chapter-1')"
-2090916875,"('ponelat', ' chapter-1')","('madden', ' ')"
-2090916875,"('madden', ' ')","('richer2', ' introduction')"
-2090725019,"('stevens2', ' chapter-2')","('stevens2', ' chapter-1')"
-2090725019,"('stevens2', ' chapter-1')","('stevens2', ' chapter-1')"
-2090725019,"('stevens2', ' chapter-1')","('stevens2', ' chapter-1')"
-2090669470,"('pollard', ' chapter-1')","('pollard', ' chapter-1')"
-2090669470,"('pollard', ' chapter-1')","('pollard', ' chapter-1')"
-2090669470,"('pollard', ' chapter-1')","('pollard', ' chapter-1')"
-2090669470,"('pollard', ' chapter-1')","('pollard', ' chapter-1')"
-2090669470,"('pollard', ' chapter-1')","('pollard', ' chapter-1')"
-2090669470,"('pollard', ' chapter-1')","('pollard', ' chapter-1')"
-2090651332,"('fain3', ' chapter-10')","('lyon', ' chapter-1')"
-2090651332,"('lyon', ' chapter-1')","('lyon', ' chapter-1')"
-2090651332,"('lyon', ' chapter-1')","('lyon', ' chapter-1')"
-2090651332,"('lyon', ' chapter-1')","('lyon', ' chapter-1')"
-2090651332,"('lyon', ' chapter-1')","('lyon', ' chapter-1')"
-2090651332,"('lyon', ' chapter-1')","('lyon', ' chapter-1')"
-2090651332,"('lyon', ' chapter-1')","('lyon', ' chapter-2')"
-2090651332,"('lyon', ' chapter-2')","('lyon', ' chapter-2')"
-2090651332,"('lyon', ' chapter-2')","('lyon', ' chapter-2')"
-2090651332,"('lyon', ' chapter-2')","('lyon', ' chapter-3')"
-2090651332,"('lyon', ' chapter-3')","('lyon', ' chapter-3')"
-2090651332,"('lyon', ' chapter-3')","('lyon', ' chapter-3')"
-2090651332,"('lyon', ' chapter-3')","('lyon', ' chapter-3')"
-2090651332,"('lyon', ' chapter-3')","('lyon', ' chapter-3')"
-2090651332,"('lyon', ' chapter-3')","('lyon', ' chapter-3')"
-2090651332,"('lyon', ' chapter-3')","('lyon', ' chapter-3')"
-2090651332,"('lyon', ' chapter-3')","('lyon', ' chapter-3')"
-2090651332,"('lyon', ' chapter-3')","('morales', ' chapter-4')"
-2090651332,"('morales', ' chapter-4')","('zai', ' chapter-3')"
-2090651332,"('zai', ' chapter-3')","('zai', ' chapter-1')"
-2090651332,"('zai', ' chapter-1')","('zai', ' chapter-3')"
-2090651332,"('zai', ' chapter-3')","('morales', ' chapter-8')"
-2090651332,"('morales', ' chapter-8')","('negro', ' chapter-3')"
-2090533758,"('clinton4', ' chapter-13')","('clinton4', ' brief-contents')"
-2090533758,"('clinton4', ' brief-contents')","('vehent', ' chapter-4')"
-2090533758,"('vehent', ' chapter-4')","('vehent', ' chapter-4')"
-2089922010,"('jones8', ' about-this-book')","('jones8', ' chapter-1')"
-2089877077,"('richardson3', ' chapter-1')","('richardson3', ' about-this-book')"
-2089877077,"('richardson3', ' about-this-book')","('richardson3', ' chapter-1')"
-2089877077,"('richardson3', ' chapter-1')","('richardson3', ' chapter-1')"
-2089877077,"('richardson3', ' chapter-1')","('richardson3', ' chapter-1')"
-2089877077,"('richardson3', ' chapter-1')","('richardson3', ' chapter-1')"
-2089877077,"('richardson3', ' chapter-1')","('richardson3', ' chapter-1')"
-2089877077,"('richardson3', ' chapter-1')","('richardson3', ' chapter-1')"
-2089877077,"('richardson3', ' chapter-1')","('richardson3', ' chapter-1')"
-2089877077,"('richardson3', ' chapter-1')","('richardson3', ' chapter-2')"
-2089877077,"('richardson3', ' chapter-2')","('richardson3', ' chapter-3')"
-2089877077,"('richardson3', ' chapter-3')","('richardson3', ' chapter-3')"
-2089877077,"('richardson3', ' chapter-3')","('richardson3', ' chapter-3')"
-2089877077,"('richardson3', ' chapter-3')","('richardson3', ' chapter-3')"
-2089877077,"('richardson3', ' chapter-3')","('richardson3', ' chapter-3')"
-2089877077,"('richardson3', ' chapter-3')","('richardson3', ' chapter-4')"
-2089877077,"('richardson3', ' chapter-4')","('richardson3', ' chapter-4')"
-2089877077,"('richardson3', ' chapter-4')","('richardson3', ' chapter-4')"
-2089877077,"('richardson3', ' chapter-4')","('richardson3', ' chapter-4')"
-2089877077,"('richardson3', ' chapter-4')","('richardson3', ' chapter-4')"
-2089877077,"('richardson3', ' chapter-4')","('richardson3', ' chapter-5')"
-2089877077,"('richardson3', ' chapter-5')","('richardson3', ' chapter-5')"
-2089877077,"('richardson3', ' chapter-5')","('richardson3', ' chapter-5')"
-2089877077,"('richardson3', ' chapter-5')","('richardson3', ' chapter-5')"
-2089877077,"('richardson3', ' chapter-5')","('richardson3', ' chapter-5')"
-2089877077,"('richardson3', ' chapter-5')","('richardson3', ' chapter-5')"
-2089877077,"('richardson3', ' chapter-5')","('richardson3', ' chapter-6')"
-2089877077,"('richardson3', ' chapter-6')","('richardson3', ' chapter-6')"
-2089615589,"('scott4', ' chapter-7')","('scott4', ' chapter-7')"
-2089615589,"('scott4', ' chapter-7')","('scott4', ' chapter-3')"
-2089615589,"('scott4', ' chapter-3')","('scott4', ' chapter-3')"
-2089615589,"('scott4', ' chapter-3')","('scott4', ' chapter-3')"
-2089615589,"('scott4', ' chapter-3')","('scott4', ' chapter-3')"
-2089523952,"('richer', ' chapter-12')","('richer', ' chapter-12')"
-2089523952,"('richer', ' chapter-12')","('richer', ' chapter-12')"
-2089523952,"('richer', ' chapter-12')","('negro', ' welcome')"
-2089523952,"('negro', ' welcome')","('farrell', ' chapter-12')"
-2089483197,"('orland', ' chapter-3')","('orland', ' chapter-9')"
-2089483197,"('orland', ' chapter-9')","('orland', ' chapter-9')"
-2089291936,"('ibsen2', ' chapter-3')","('ibsen2', ' chapter-1')"
-2089291936,"('ibsen2', ' chapter-1')","('ibsen2', ' chapter-1')"
-2089291936,"('ibsen2', ' chapter-1')","('ibsen', ' chapter-3')"
-2089209226,"('chollet', ' about-this-book')","('chollet', ' chapter-1')"
-2089209226,"('chollet', ' chapter-1')","('chollet', ' chapter-2')"
-2089209226,"('chollet', ' chapter-2')","('chollet', ' chapter-2')"
-2089209226,"('chollet', ' chapter-2')","('chollet', ' chapter-2')"
-2089209226,"('chollet', ' chapter-2')","('chollet', ' chapter-2')"
-2089209226,"('chollet', ' chapter-2')","('allaire', ' about-this-book')"
-2089194408,"('siriwardena', ' chapter-1')","('madden', ' ')"
-2089194408,"('madden', ' ')","('geewax3', ' chapter-2')"
-2089194408,"('geewax3', ' chapter-2')","('geewax3', ' chapter-2')"
-2089194408,"('geewax3', ' chapter-2')","('miell2', ' chapter-8')"
-2089194408,"('miell2', ' chapter-8')","('skeet5', ' about-this-book')"
-2089194408,"('skeet5', ' about-this-book')","('johnsson', ' chapter-1')"
-2089194408,"('johnsson', ' chapter-1')","('johnsson', ' chapter-1')"
-2089194408,"('johnsson', ' chapter-1')","('johnsson', ' chapter-1')"
-2089194408,"('johnsson', ' chapter-1')","('richardson3', ' chapter-1')"
-2089194408,"('richardson3', ' chapter-1')","('richardson3', ' chapter-1')"
-2089194408,"('richardson3', ' chapter-1')","('lauret', ' chapter-11')"
-2089194408,"('lauret', ' chapter-11')","('lauret', ' chapter-11')"
-2089194408,"('lauret', ' chapter-11')","('lauret', ' chapter-1')"
-2089194408,"('lauret', ' chapter-1')","('lauret', ' chapter-3')"
-2089194408,"('lauret', ' chapter-3')","('johnsson', ' chapter-6')"
-2089194408,"('johnsson', ' chapter-6')","('johnsson', ' chapter-6')"
-2089194408,"('johnsson', ' chapter-6')","('johnsson', ' chapter-8')"
-2089194408,"('johnsson', ' chapter-8')","('johnsson', ' chapter-8')"
-2089194408,"('johnsson', ' chapter-8')","('lauret', ' chapter-13')"
-2089194408,"('lauret', ' chapter-13')","('lauret', ' chapter-1')"
-2089194408,"('lauret', ' chapter-1')","('lauret', ' chapter-5')"
-2089194408,"('lauret', ' chapter-5')","('lauret', ' chapter-5')"
-2089194408,"('lauret', ' chapter-5')","('lauret', ' chapter-5')"
-2089137563,"('bragilevsky', ' chapter-0')","('bragilevsky', ' chapter-0')"
-2089137563,"('bragilevsky', ' chapter-0')","('bragilevsky', ' welcome')"
-2089027176,"('gustedt', ' chapter-1')","('hanchett', ' about-this-book')"
-2089027176,"('hanchett', ' about-this-book')","('veen', ' about-this-book')"
-2089027176,"('veen', ' about-this-book')","('ghosh2', ' chapter-1')"
-2088876075,"('pollard', ' chapter-7')","('skeet5', ' chapter-15')"
-2088876075,"('skeet5', ' chapter-15')","('skeet5', ' chapter-15')"
-2088843960,"('butcher', ' about-this-book')","('ketelsen', ' about-this-book')"
-2088843960,"('ketelsen', ' about-this-book')","('ketelsen', ' chapter-2')"
-2088843960,"('ketelsen', ' chapter-2')","('ketelsen', ' chapter-2')"
-2088843960,"('ketelsen', ' chapter-2')","('ketelsen', ' chapter-2')"
-2088843960,"('ketelsen', ' chapter-2')","('ketelsen', ' chapter-2')"
-2088843960,"('ketelsen', ' chapter-2')","('ketelsen', ' chapter-2')"
-2088843960,"('ketelsen', ' chapter-2')","('ketelsen', ' chapter-1')"
-2088501027,"('kochmar', ' chapter-1')","('kochmar', ' chapter-1')"
-2088501027,"('kochmar', ' chapter-1')","('hinman', ' about-this-book')"
-2088501027,"('hinman', ' about-this-book')","('valigi', ' chapter-3')"
-2088501027,"('valigi', ' chapter-3')","('kochmar', ' chapter-2')"
-2088445927,"('noback', ' chapter-1')","('sotobueno', ' preface')"
-2088445927,"('sotobueno', ' preface')","('yuen', ' welcome')"
-2088445927,"('yuen', ' welcome')","('love', ' welcome')"
-2088445927,"('love', ' welcome')","('huaylupo', ' welcome')"
-2088445927,"('huaylupo', ' welcome')","('yuen', ' chapter-1')"
-2088445927,"('yuen', ' chapter-1')","('huaylupo', ' chapter-1')"
-2088445927,"('huaylupo', ' chapter-1')","('pollard', ' preface')"
-2088445927,"('pollard', ' preface')","('picheta', ' about-this-book')"
-2088445927,"('picheta', ' about-this-book')","('vehent', ' about-this-book')"
-2088445927,"('vehent', ' about-this-book')","('madden', ' chapter-1')"
-2088445927,"('madden', ' chapter-1')","('urma2', ' about-this-book')"
-2088445927,"('urma2', ' about-this-book')","('khorikov', ' welcome')"
-2088445927,"('khorikov', ' welcome')","('tudose', ' welcome')"
-2088445927,"('tudose', ' welcome')","('ketelsen', ' about-this-book')"
-2088445927,"('ketelsen', ' about-this-book')","('fogus2', ' about-this-book')"
-2088445927,"('fogus2', ' about-this-book')","('fogus2', ' foreword-to-the-first-edition')"
-2088445927,"('fogus2', ' foreword-to-the-first-edition')","('luksa', ' chapter-1')"
-2088445927,"('luksa', ' chapter-1')","('luksa', ' chapter-1')"
-2088445927,"('luksa', ' chapter-1')","('luksa', ' chapter-1')"
-2088445927,"('luksa', ' chapter-1')","('posta2', ' chapter-1')"
-2088445927,"('posta2', ' chapter-1')","('posta2', ' chapter-1')"
-2088445927,"('posta2', ' chapter-1')","('hunter', ' foreword')"
-2088445927,"('hunter', ' foreword')","('siriwardena', ' chapter-1')"
-2088445927,"('siriwardena', ' chapter-1')","('siriwardena', ' chapter-1')"
-2088445927,"('siriwardena', ' chapter-1')","('rodger', ' about-this-book')"
-2088445927,"('rodger', ' about-this-book')","('mcfedries', ' preface')"
-2088445927,"('mcfedries', ' preface')","('richer', ' about-this-book')"
-2088445927,"('richer', ' about-this-book')","('urma2', ' chapter-3')"
-2088445927,"('urma2', ' chapter-3')","('mcfedries', ' chapter-1')"
-2088445927,"('mcfedries', ' chapter-1')","('mcfedries', ' chapter-1')"
-2088445927,"('mcfedries', ' chapter-1')","('byars', ' chapter-6')"
-2088445927,"('byars', ' chapter-6')","('rodger', ' chapter-1')"
-2088445927,"('rodger', ' chapter-1')","('rodger', ' chapter-1')"
-2088445927,"('rodger', ' chapter-1')","('rodger', ' chapter-1')"
-2088445927,"('rodger', ' chapter-1')","('faella', ' welcome')"
-2088445927,"('faella', ' welcome')","('yuen', ' chapter-1')"
-2088445927,"('yuen', ' chapter-1')","('sotobueno', ' chapter-1')"
-2088445927,"('sotobueno', ' chapter-1')","('luksa', ' chapter-4')"
-2088445927,"('luksa', ' chapter-4')","('noback', ' welcome')"
-2088445927,"('noback', ' welcome')","('siriwardena', ' chapter-1')"
-2088445927,"('siriwardena', ' chapter-1')","('gardner', ' about-this-book')"
-2088445927,"('gardner', ' about-this-book')","('wong', ' welcome')"
-2088445927,"('wong', ' welcome')","('love', ' chapter-1')"
-2088445927,"('love', ' chapter-1')","('mcnamara', ' welcome')"
-2088445927,"('mcnamara', ' welcome')","('wong', ' chapter-1')"
-2088445927,"('wong', ' chapter-1')","('wong', ' chapter-1')"
-2088445927,"('wong', ' chapter-1')","('rathore2', ' chapter-1')"
-2088445927,"('rathore2', ' chapter-1')","('rathore2', ' chapter-1')"
-2088445927,"('rathore2', ' chapter-1')","('rathore2', ' chapter-1')"
-2088445927,"('rathore2', ' chapter-1')","('urma', ' chapter-12')"
-2088445927,"('urma', ' chapter-12')","('urma', ' chapter-1')"
-2088445927,"('urma', ' chapter-1')","('urma', ' chapter-12')"
-2088445927,"('urma', ' chapter-12')","('urma', ' chapter-12')"
-2088445927,"('urma', ' chapter-12')","('urma2', ' chapter-1')"
-2088445927,"('urma2', ' chapter-1')","('finnigan', ' about-this-book')"
-2088445927,"('finnigan', ' about-this-book')","('guinard2', ' introduction')"
-2088445927,"('guinard2', ' introduction')","('guinard', ' chapter-1')"
-2088445927,"('guinard', ' chapter-1')","('zumel3', ' welcome')"
-2088445927,"('zumel3', ' welcome')","('robinson4', ' welcome')"
-2088445927,"('robinson4', ' welcome')","('clinton3', ' about-this-book')"
-2088445927,"('clinton3', ' about-this-book')","('luksa', ' chapter-4')"
-2088445927,"('luksa', ' chapter-4')","('luksa', ' chapter-4')"
-2088445927,"('luksa', ' chapter-4')","('love', ' chapter-1')"
-2088445927,"('love', ' chapter-1')","('love', ' chapter-1')"
-2088445927,"('love', ' chapter-1')","('love', ' chapter-1')"
-2088445927,"('love', ' chapter-1')","('wong', ' chapter-1')"
-2088445927,"('wong', ' chapter-1')","('luksa', ' chapter-4')"
-2088445927,"('luksa', ' chapter-4')","('yuen', ' chapter-1')"
-2088445927,"('yuen', ' chapter-1')","('yuen', ' chapter-1')"
-2088445927,"('yuen', ' chapter-1')","('yuen', ' chapter-1')"
-2088445927,"('yuen', ' chapter-1')","('love', ' chapter-1')"
-2088445927,"('love', ' chapter-1')","('siriwardena', ' chapter-1')"
-2088445927,"('siriwardena', ' chapter-1')","('urma2', ' chapter-1')"
-2088445927,"('urma2', ' chapter-1')","('bakshi', ' chapter-1')"
-2088445927,"('bakshi', ' chapter-1')","('bakshi', ' chapter-1')"
-2088445927,"('bakshi', ' chapter-1')","('veen', ' about-this-book')"
-2088445927,"('veen', ' about-this-book')","('bakshi', ' about-this-book')"
-2088445927,"('bakshi', ' about-this-book')","('youngman', ' about-this-book')"
-2088445927,"('youngman', ' about-this-book')","('bakshi', ' chapter-14')"
-2088445927,"('bakshi', ' chapter-14')","('bakshi', ' chapter-14')"
-2088445927,"('bakshi', ' chapter-14')","('urma2', ' chapter-1')"
-2088445927,"('urma2', ' chapter-1')","('urma2', ' chapter-1')"
-2088445927,"('urma2', ' chapter-1')","('ketelsen', ' chapter-2')"
-2088445927,"('ketelsen', ' chapter-2')","('ketelsen', ' chapter-2')"
-2088445927,"('ketelsen', ' chapter-2')","('yuen', ' chapter-1')"
-2088445927,"('yuen', ' chapter-1')","('yuen', ' chapter-3')"
-2088445927,"('yuen', ' chapter-3')","('jemerov', ' about-this-book')"
-2088445927,"('jemerov', ' about-this-book')","('zburivsky', ' welcome')"
-2088445927,"('zburivsky', ' welcome')","('huaylupo', ' chapter-2')"
-2088445927,"('huaylupo', ' chapter-2')","('pollard', ' about-this-book')"
-2088445927,"('pollard', ' about-this-book')","('bonaci', ' about-this-book')"
